key,title,year,month,day,ReviewData,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,Coluna 1,Coluna 2,Coluna 3,Coluna 4,Coluna 5
rayyan-394626815,Intelligent fault diagnosis of bearings under small samples: A mechanism-data fusion approach,2023,,,Engineering Applications of Artificial Intelligence,,126,,,"Xu, Kun and Kong, Xianguang and Wang, Qibin and Han, Bing and Sun, Liqiang",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170043647&doi=10.1016%2Fj.engappai.2023.107063&partnerID=40&md5=5d6ceb0799b09a19e9a0edc011bc1182,,,,"In recent years, deep learning has been extensively applied to bearing fault diagnosis with remarkable achievements. However, in real industrial scenarios, the primary challenge in developing an effective intelligent diagnosis model is the scarcity of fault samples required for training due to shutting down operations during failure behavior. Simulation data-driven and data augmentation-based small sample diagnosis methods have their own limitations, including insufficient diagnostic performance and low data quality. In view of these, a novel mechanism-data fusion diagnosis scheme with bearing dynamic model and multi-agent diverse generative adversarial network (MAD-GAN) is proposed in this study. Specifically, the bearing dynamic model addresses the scarcity of failure samples by simulating vibration signals across various operating conditions. Besides, A simulation-real transformation model based on MAD-GAN is developed to achieve the conversion between simulated domain and real domain, which shares the diagnostic knowledge between two domains. Finally, the domain adversarial based comprehensive generalization network is improved by maximum mean discrepancy and metric learning to further generalize diagnosis knowledge from simulation domain to real domain. Two bearing experimental datasets are applicated and case studies are conducted under small sample, validating the effectiveness and superiority of the proposed method. Experimental results show the potential application of this method in real industrial scenarios. © 2023 Elsevier B.V., All rights reserved.","Cited by: 47 | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3",10.1016/j.engappai.2023.107063,Bearings (machine parts); Data fusion; Deep learning; Dynamic models; Dynamics; Failure analysis;...,,,,,,,
rayyan-394626816,Fine Motor Skills: Operating standard robotic fabrication as a generative system,2023,,,Proceedings of the ACM on Computer Graphics and Interactive Techniques,,6,2,,"Elran, Sharan R. and Harel, Yuval and Zoran, Amit Raphael",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168804922&doi=10.1145%2F3597627&partnerID=40&md5=cb82b90c7e4cdbcee35407947303247c,,,,"Our concept of a digital spirit refers to the agency of technology in the creative process and the potential to use it as an autonomous agent that both influences and participates in the artistic process. By attributing a digital spirit, we are able to have a more collaborative and interactive relationship with technology, where the role of the artist is to guide and direct the design rather than fully control it. In this work, we extend the autonomy of this spirit to allow the machine and the material to interact freely and generate forms independently from our will. In this new approach to digital fabrication, we transform a deterministic mechanical procedure into a creative exploration. Rather than designing traditional machine operations, we propose machine-material operations tailored for a specific material context. As a test case, we show a digital agent that manipulates clay while allowing the material's internal dynamics to play a dominant role in the finalization of the design. Through this machine-material interaction, we are able to generate an abundance of forms and complexity that would be impossible to create by hand or through traditional programming. It exposes an untapped expressive potential of digital tools that is made possible by operating digital machines outside the paradigm of tight control. © 2023 Elsevier B.V., All rights reserved.","Cited by: 3; All Open Access; Bronze Open Access | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3",10.1145/3597627,Autonomous agents; Digital devices; Artistic process; Ceramic; Creative process; Digital craft; F...,,,,,,,
rayyan-394626817,Safety Issues in Conversational Systems,2023,,,,,,,950 - 951,"Kim, Jinhwa",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173624739&doi=10.1145%2F3600211.3604748&partnerID=40&md5=020d543b3e0617611ed07fb09cf7cc71,,,,"This paper addresses two critical safety issues in conversational systems and methods to mitigate these problems. In section 1, I will discuss the problems faced by online conversational systems due to the actions of malicious users. It will particularly focus on the cyberpredator problem, which often targets vulnerable individuals, especially young children. In this section, I will review existing models to detect such predators, including my previous work, and present the results. In section 2, I will discuss safety issues related to conversational agents based on the Large Language Models. I highlight the limitations of existing works in assessing the safety of the models and propose a research topic that I plan to undertake to address them. © 2023 Elsevier B.V., All rights reserved.","Cited by: 3 | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3 | USER-NOTES: {""Nicolas""=>[""Cyberpredadores conversasao com llm""]}",10.1145/3600211.3604748,Automatic testing; Online systems; Agent based; Conversational agents; Conversational systems; La...,,,,,,,
rayyan-394626818,"Few-Shot Learning-Based, Long-Term Stable, Sensitive Chemosensor for On-Site Colorimetric Detection of Cr(VI)",2023,,,Analytical Chemistry,,95,14,6156 - 6162,"Huang, Zhaojing and Li, Hao and Luo, Jiayi and Li, Shunxing and Liu, Fengjiao",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151506414&doi=10.1021%2Facs.analchem.3c00604&partnerID=40&md5=ad73fab447b5dcb460ba18aff59f5aed,,,,"The rapid emergence of deep learning, e.g., deep convolutional neural networks (DCNNs) as one-click image analysis with super-resolution, has already revolutionized colorimetric determination. But it is severely limited by its data-hungry nature, which is overcome by combining the generative adversarial network (GAN), i.e., few-shot learning (FSL). Using the same amount of real sample data, i.e., 414 and 447 samples as training and test sets, respectively, the accuracy could be increased from 51.26 to 85.00% because 13,500 antagonistic samples are created and used by GAN as the training set. Meanwhile, the generated image quality with GAN is better than that with the commonly used convolution self-encoder method. The simple and rapid on-site determination of Cr(VI) with 1,5-diphenylcarbazide (DPC)-based test paper is a favorite for environment monitoring but is limited by unstable DPC, poor sensitivity, and narrow linear range. The chromogenic agent of DPC is protected by the blending of polyacrylonitrile (PAN) and then loaded onto thin chromatographic silica gel (SG) as a Cr(VI) colorimetric sensor (DPC/PAN/SG); its stability could be prolonged from 18 h to more than 30 days, and its repeatable reproducibility is realized via facile electrospinning. By replacing the traditional Ed method with DCNN, the detection limit is greatly improved from 1.571 mg/L to 50.00 μg/L, and the detection range is prolonged from 1.571-8.000 to 0.0500-20.00 mg/L. The complete test time is shortened to 3 min. Even without time-consuming and easily stained enrichment processing, its detection limit of Cr(VI) in the drinking water can meet on-site detection requirements by USEPA, WHO, and China. © 2023 Elsevier B.V., All rights reserved.","Cited by: 20 | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3",10.1021/acs.analchem.3c00604,Chromium compounds; Color; Colorimetry; Convolution; Deep neural networks; Potable water; Silica ...,,,,,,,
rayyan-394626819,"Proceedings - 15th Search-Based Software Testing Workshop, SBST 2022",2023,,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135152890&partnerID=40&md5=4c7678c669199b2d462ea3f270061134,,,,"The proceedings contain 15 papers. The topics discussed include: Wasserstein generative adversarial networks for online test generation for cyber physical systems; a comparative evaluation on the quality of manual and automatic test case generation techniques for scientific software - a case study of a python project for material science workflows; towards run-time search for real-world multi-agent systems; learning to rank for test case prioritization; basic block coverage for unit test generation at the SBST 2022 tool competition; SBST tool competition 2022; EvoSuite at the SBST 2022 tool competition; and Kex at the 2022 SBST tool competition. © 2025 Elsevier B.V., All rights reserved.","Cited by: 0 | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong publication type",,,,,,,,,
rayyan-394626820,Meet C4SE: Your New Collaborator for Software Engineering Tasks,2023,,,,,,,235 - 238,"De Vito, Gabriele and Lambiase, Stefano and Palomba, Fabio and Ferrucci, Filomena",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183322950&doi=10.1109%2FSEAA60479.2023.00044&partnerID=40&md5=ade60021c71ddbad55702599f7a6f037,,,,"The software industry's complexity and scale have increased rapidly, leading to challenges in managing information and tasks among developer teams, often resulting in inefficiencies, misunderstandings, and delays. The extensive search for automated tasks led to using chatbots - conversational agents - in software development. However, despite their positive contributions, their adoption has numerous issues, notably the lack of full working context, making their support sometimes useless. To address such a limitation, we propose C4SE, a chatbot designed to assist software engineers and managers in performing various tasks by gathering information helpful for better support. We use the GPT 3.5 model, and a specialized data store based on a vector database for long-term memory, to understand users' intentions and maintain contextual information. Our prototype C4SE can perform code suggestions, reviews, GitHub API operations, and generate unit and acceptance test cases. Preliminary evaluation reports encouraging results, showing potential to increase productivity in the software development lifecycle. © 2024 Elsevier B.V., All rights reserved.","Cited by: 7 | RAYYAN-INCLUSION: {""Nicolas""=>""Included""} | USER-NOTES: {""Nicolas""=>[""Chatbot""]}",10.1109/SEAA60479.2023.00044,Life cycle; Software agents; Software design; Automated tasks; Chatbots; Conversational agents; D...,,,,,,,
rayyan-394626821,Generative Model-Based Testing on Decision-Making Policies,2023,,,,,,,243 - 254,"Li, Zhuo and Wu, Xiongfei and Zhu, Derui and Cheng, Mingfei and Chen, Siyuan and Zhang, Fuyuan and Xie, Xiaofei and Ma, Lei and Zhao, Jianjun",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179007823&doi=10.1109%2FASE56229.2023.00153&partnerID=40&md5=673a5b4aaf49be50f5502763a11c869f,,,,"The reliability of decision-making policies is urgently important today as they have established the fundamentals of many critical applications, such as autonomous driving and robotics. To ensure reliability, there have been a number of research efforts on testing decision-making policies that solve Markov decision processes (MDPs). However, due to the deep neural network (DNN)-based inherit and infinite state space, developing scalable and effective testing frameworks for decision-making policies still remains open and challenging. In this paper, we present an effective testing framework for decision-making policies. The framework adopts a generative diffusion model-based test case generator that can easily adapt to different search spaces, ensuring the practicality and validity of test cases. Then, we propose a termination state novelty-based guidance to diversify agent behaviors and improve the test effectiveness. Finally, we evaluate the framework on five widely used benchmarks, including autonomous driving, aircraft collision avoidance, and gaming scenarios. The results demonstrate that our approach identifies more diverse and influential failure-triggering test cases compared to current state-of-the-art techniques. Moreover, we employ the detected failure cases to repair the evaluated models, achieving better robustness enhancement compared to the baseline method. © 2023 Elsevier B.V., All rights reserved.","Cited by: 14 | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3,EC6",10.1109/ASE56229.2023.00153,Aircraft accidents; Autonomous vehicles; Behavioral research; Deep neural networks; Markov proces...,,,,,,,
rayyan-394626822,Towards Autonomous Testing Agents via Conversational Large Language Models,2023,,,,,,,1688 - 1693,"Feldt, Robert and Kang, Sungmin and Yoon, Juyeon and Yoo, Shin",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179005153&doi=10.1109%2FASE56229.2023.00148&partnerID=40&md5=a280bae3f3cc3d999608c16f706082cd,,,,"Software testing is an important part of the development cycle, yet it requires specialized expertise and substantial developer effort to adequately test software. Recent discoveries of the capabilities of large language models (LLMs) suggest that they can be used as automated testing assistants, and thus provide helpful information and even drive the testing process. To highlight the potential of this technology, we present a taxonomy of LLM-based testing agents based on their level of autonomy, and describe how a greater level of autonomy can benefit developers in practice. An example use of LLMs as a testing assistant is provided to demonstrate how a conversational framework for testing can help developers. This also highlights how the often criticized 'hallucination' of LLMs can be beneficial for testing. We identify other tangible benefits that LLM-driven testing agents can bestow, and also discuss potential limitations. © 2023 Elsevier B.V., All rights reserved.","Cited by: 19 | RAYYAN-INCLUSION: {""Nicolas""=>""Included""} | USER-NOTES: {""Nicolas""=>[""Taxonomia llm tests""]}",10.1109/ASE56229.2023.00148,Autonomous agents; Computational linguistics; Learning systems; Machine learning; Artificial inte...;test automation; Development cycle; Intelligence tests; Language model; Large language model; Lev...,,,,,,,
rayyan-394626823,ChatGPT and Software Testing Education: Promises & Perils,2023,,,,,,,430 - 437,"Jalil, Sajed and Rafi, Suzzana and LaToza, Thomas D. and Moran, Kevin and Lam, Wing",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163136873&doi=10.1109%2FICSTW58534.2023.00078&partnerID=40&md5=203768452df569a75922306c1755317f,,,,"Over the past decade, predictive language modeling for code has proven to be a valuable tool for enabling new forms of automation for developers. More recently, we have seen the ad-vent of general purpose ""large language models"", based on neural transformer architectures, that have been trained on massive datasets of human written text, which includes code and natural language. However, despite the demonstrated representational power of such models, interacting with them has historically been constrained to specific task settings, limiting their general applicability. Many of these limitations were recently overcome with the introduction of ChatGPT, a language model created by OpenAI and trained to operate as a conversational agent, enabling it to answer questions and respond to a wide variety of commands from end users.The introduction of models, such as ChatGPT, has already spurred fervent discussion from educators, ranging from fear that students could use these AI tools to circumvent learning, to excitement about the new types of learning opportunities that they might unlock. However, given the nascent nature of these tools, we currently lack fundamental knowledge related to how well they perform in different educational settings, and the potential promise (or danger) that they might pose to traditional forms of instruction. As such, in this paper, we examine how well ChatGPT performs when tasked with answering common questions in a popular software testing curriculum. We found that given its current capabilities, ChatGPT is able to respond to 77.5% of the questions we examined and that, of these questions, it is able to provide correct or partially correct answers in 55.6% of cases, provide correct or partially correct explanations of answers in 53.0% of cases, and that prompting the tool in a shared question context leads to a marginally higher rate of correct answers and explanations. Based on these findings, we discuss the potential promises and perils related to the use of ChatGPT by students and instructors. © 2023 Elsevier B.V., All rights reserved.","Cited by: 171 | RAYYAN-INCLUSION: {""Nicolas""=>""Included""} | RAYYAN-EXCLUSION-REASONS: EC3,EC6",10.1109/ICSTW58534.2023.00078,Codes (symbols); Computational linguistics; Curricula; Education computing; Large dataset; Modeli...,,,,,,,
rayyan-394626824,Generative Personas That Behave and Experience Like Humans,2022,,,ACM International Conference Proceeding Series,,,,,"Barthet, Matthew and Khalifa, Ahmed and Liapis, Antonios and Yannakakis, Georgios N.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137212529&doi=10.1145%2F3555858.3555879&partnerID=40&md5=6e37f9191fa4fd3026ae7e29730d001b,,,,"Using artificial intelligence (AI) to automatically test a game remains a critical challenge for the development of richer and more complex game worlds and for the advancement of AI at large. One of the most promising methods for achieving that long-standing goal is the use of generative AI agents, namely procedural personas, that attempt to imitate particular playing behaviors which are represented as rules, rewards, or human demonstrations. All research efforts for building those generative agents, however, have focused solely on playing behavior which is arguably a narrow perspective of what a player actually does in a game. Motivated by this gap in the existing state of the art, in this paper we extend the notion of behavioral procedural personas to cater for player experience, thus examining generative agents that can both behave and experience their game as humans would. For that purpose, we employ the Go-Explore reinforcement learning paradigm for training human-like procedural personas, and we test our method on behavior and experience demonstrations of more than 100 players of a racing game. Our findings suggest that the generated agents exhibit distinctive play styles and experience responses of the human personas they were designed to imitate. Importantly, it also appears that experience, which is tied to playing behavior, can be a highly informative driver for better behavioral exploration. © 2022 Elsevier B.V., All rights reserved.","Cited by: 15; All Open Access; Green Accepted Open Access; Green Final Open Access; Green Open Access | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3",10.1145/3555858.3555879,Computer games; Affective Computing; Artificial intelligence agent; Automatically test; Critical ...,,,,,,,
rayyan-394626825,Real-Time Light Simulation Methodology for Expedited Comparison and Optimization Studies through Agent-Based Photon Modelling,2022,,,Building Simulation Conference Proceedings,,,,1750 - 1756,"Vaidhyanathan, Vishal and Wang, Jichen",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151533187&doi=10.26868%2F25222708.2021.30572&partnerID=40&md5=03909dfa6ff3a1722661ac897c39db74,,,,"Designing for receiving ample daylight is an integral part of an Architect's early design framework. However, conventional Daylight Simulation tools for daylight analyses are time taking due to their dependency on external simulation engines. Moreover, several inputs are required to set up the simulation process. While this maybe useful for analytical studies, conventional daylight analysis workflows in early-phase design decisions, for multiple design iterations can be cumbersome and require running thousands of test cases to optimize a design. This research proposes a step-by-step method for utilizing light simulation as a metric for optimization that uses agent- based modelling of photon particles to generate instantaneous daylight illumination results for comparative and real-time directional analysis of early-phase design iterations. This algorithm removes external dependencies of simulation engines and runs instantaneously. This enables quick performance optimization for real time design decision making, and also allows using real- time daylight impact assessment in generative design studies. It also consists of a front-end interface for non- intuitive users to perform comparative studies with ease. To demonstrate the speed and effortlessness of daylight evaluation using this methodology, a façade design is explored using multiple geometrical inputs to find an optimized solution with real-time directional and comparative feedback. It has been observed that the proposed methodology is near-instantaneous as compared to conventional simulation methods for iterative design optimization. © 2023 Elsevier B.V., All rights reserved.","Cited by: 0 | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3,EC6",10.26868/25222708.2021.30572,Architectural design; Autonomous agents; Computational methods; Decision making; Engines; Iterati...,,,,,,,
rayyan-394626826,"2022 IEEE Conference on Games, CoG 2022",2022,,,"IEEE Conference on Computatonal Intelligence and Games, CIG",,2022,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139098016&partnerID=40&md5=298acfc327a61ed07ef95366979163fa,,,,"The proceedings contain 99 papers. The topics discussed include: paste you into game: towards expression and identity consistency face swapping; learning task-independent game state representations from unlabeled images; DOTA 2 match prediction through deep learning team fight models; counter-strike deathmatch with large-scale behavioral cloning; face in the game: using facial action units to track expertise in competitive video game play; online game level generation from music; space segmentation and multiple autonomous agents: a Minecraft settlement generator; compressing and comparing the generative spaces of procedural content generators; VMAPD: generate diverse solutions for multi-agent games with recurrent trajectory discriminators; Bayesian opponent exploitation by inferring the opponent's policy selection pattern; towards verifiable benchmarks for reinforcement learning; generating game levels of diverse behavior engagement; automatic testing and validation of level of detail reductions through supervised learning; and mastering the game of 3v3 snakes with rule-enhanced multi-agent reinforcement learning. . © 2022 Elsevier B.V., All rights reserved.","Cited by: 0 | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong publication type",,,,,,,,,
rayyan-394626827,Quality Assurance of Generative Dialog Models in an Evolving Conversational Agent Used for Swedish Language Practice,2022,,,,,,,22 - 32,"Borg, Markus and Bengtsson, Johan and Osterling, Harald and Hagelborn, Alexander and Gagner, Isabella and Tomaszewski, Piotr",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133467455&doi=10.1145%2F3522664.3528592&partnerID=40&md5=d565b8d72a17a1f6910a6367e1c4f20e,,,,"Due to the migration megatrend, efficient and effective second-language acquisition is vital. One proposed solution involves AI-enabled conversational agents for person-centered interactive language practice. We present results from ongoing action research targeting quality assurance of proprietary generative dialog models trained for virtual job interviews. The action team elicited a set of 38 requirements for which we designed corresponding automated test cases for 15 of particular interest to the evolving solution. Our results show that six of the test case designs can detect meaningful differences between candidate models. While quality assurance of natural language processing applications is complex, we provide initial steps toward an automated framework for machine learning model selection in the context of an evolving conversational agent. Future work will focus on model selection in an MLOps setting. © 2022 Elsevier B.V., All rights reserved.","Cited by: 1; All Open Access; Gold Open Access | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3",10.1145/3522664.3528592,Learning algorithms; Natural language processing systems; Quality assurance; Requirements enginee...,,,,,,,
rayyan-394626828,"2nd International Conference on Smart Technologies, Systems and Applications, SmartTech-IC 2021",2022,,,Communications in Computer and Information Science,,1532,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128458728&partnerID=40&md5=64339acbeecc602862b986f2a7f29bee,,,,"The proceedings contain 30 papers. The special focus in this conference is on Smart Technologies, Systems and Applications. The topics include: Lightweight Convolutional Neural Networks Framework for Really Small TinyML Devices; an Approach to Estimate the Orientation and Movement Trend of a Person in the Vicinity of an Industrial Robot; a Novel Algorithm for Greatly Accurate Electrical Fault Detection and Classification Based on Haar Wavelet; weather Recognition Using Self-supervised Deep Learning; software to Assist Visually Impaired People During the Craps Game Using Machine Learning on Python Platform; A Novel Technique for Forest Height Estimation from SAR Radar Images Using the Omega K Algorithm; air Pollution Software Architecture Design and Modeling: A Peruvian Case; automatic Recognition of Pictograms with Convolutional Neural Network Approach for Literacy; pose Conditioned Human Motion Generation Using Generative Adversarial Networks; computational Analysis of the Particles Matter in the Respiratory Tract of Children; diabetic Retinopathy: Detection and Classification Using AlexNet, GoogleNet and ResNet50 Convolutional Neural Networks; design, Implementation, and Modeling of a LoRa Network Installed in a Freshwater Body; Convolutional Neural Network for Imagine Movement Classification for Neurorehabilitation of Upper Extremities Using Low-Frequency EEG Signals for Spinal Cord Injury; a New Handwritten Number Recognition Approach Using Typical Testors, Genetic Algorithms, and Neural Networks; Land Cover Classification Using CNN and Semantic Segmentation: A Case of Study in Antioquia, Colombia; towards the Recommendation of Time for Physical Activities Based on Air Pollution and Meteorological Variables; analysis of the Generation of a Synthetic Response to the Application of Contrast Agents in Breast Medical Images Using Generative Adversarial Networks; Brain Tumor Segmentation Based on 2D U-Net Using MRI Multi-modalities Brain Images. © 2022 Elsevier B.V., All rights reserved.","Cited by: 0 | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: wrong publication type",,,,,,,,,
rayyan-394626829,An artificial intelligence-driven agent for real-time head-and-neck IMRT plan generation using conditional generative adversarial network (cGAN),2021,,,Medical Physics,,48,6,2714 - 2723,"Li, Xinyi and Wang, Chunhao and Sheng, Yang and Zhang, Jiahan and Wang, Wentao and Yin, Fangfang and Wu, Qiuwen and Wu, Qingrong Jackie and Ge, Yaorong",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104898115&doi=10.1002%2Fmp.14770&partnerID=40&md5=ba50f3eead3acf6a9049532c89b5fab5,,,,"Purpose: To develop an artificial intelligence (AI) agent for fully automated rapid head-and-neck intensity-modulated radiation therapy (IMRT) plan generation without time-consuming dose-volume-based inverse planning. Methods: This AI agent was trained via implementing a conditional generative adversarial network (cGAN) architecture. The generator, PyraNet, is a novel deep learning network that implements 28 classic ResNet blocks in pyramid-like concatenations. The discriminator is a customized four-layer DenseNet. The AI agent first generates multiple customized two-dimensional projections at nine template beam angles from a patient’s three-dimensional computed tomography (CT) volume and structures. These projections are then stacked as four-dimensional inputs of PyraNet, from which nine radiation fluence maps of the corresponding template beam angles are generated simultaneously. Finally, the predicted fluence maps are automatically postprocessed by Gaussian deconvolution operations and imported into a commercial treatment planning system (TPS) for plan integrity check and visualization. The AI agent was built and tested upon 231 oropharyngeal IMRT plans from a TPS plan library. 200/16/15 plans were assigned for training/validation/testing, respectively. Only the primary plans in the sequential boost regime were studied. All plans were normalized to 44 Gy prescription (2 Gy/fx). A customized Harr wavelet loss was adopted for fluence map comparison during the training of the PyraNet. For test cases, isodose distributions in AI plans and TPS plans were qualitatively evaluated for overall dose distributions. Key dosimetric metrics were compared by Wilcoxon signed-rank tests with a significance level of 0.05. Results: All 15 AI plans were successfully generated. Isodose gradients outside of PTV in AI plans were comparable to those of the TPS plans. After PTV coverage normalization, D<inf>mean</inf> of left parotid (D<inf>AI</inf> = 23.1 ± 2.4 Gy; D<inf>TPS</inf> = 23.1 ± 2.0 Gy), right parotid (D<inf>AI</inf> = 23.8 ± 3.0 Gy; D<inf>TPS</inf> = 23.9 ± 2.3 Gy), and oral cavity (D<inf>AI</inf> = 24.7 ± 6.0 Gy; D<inf>TPS</inf> = 23.9 ± 4.3 Gy) in the AI plans and the TPS plans were comparable without statistical significance. AI plans achieved comparable results for maximum dose at 0.01cc of brainstem (D<inf>AI</inf> = 15.0 ± 2.1 Gy; D<inf>TPS</inf> = 15.5 ± 2.7 Gy) and cord + 5mm (D<inf>AI</inf> = 27.5 ± 2.3 Gy; D<inf>TPS</inf> = 25.8 ± 1.9 Gy) without clinically relevant differences, but body D<inf>max</inf> results (D<inf>AI</inf> = 121.1 ± 3.9 Gy; D<inf>TPS</inf> = 109.0 ± 0.9 Gy) were higher than the TPS plan results. The AI agent needed ~3 s for predicting fluence maps of an IMRT plan. Conclusions: With rapid and fully automated execution, the developed AI agent can generate complex head-and-neck IMRT plans with acceptable dosimetry quality. This approach holds great potential for clinical applications in preplanning decision-making and real-time planning. © 2023 Elsevier B.V., All rights reserved.","Cited by: 37; All Open Access; Green Accepted Open Access; Green Open Access | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3",10.1002/mp.14770,Computerized tomography; Deep learning; Inverse problems; Learning systems; Radiation; Radiothera...;Computer-Assisted; Radiotherapy;Intensity-Modulated,,,,,,,
rayyan-394626830,On the Adaptability of Recurrent Neural Networks for Real-Time Jazz Improvisation Accompaniment,2021,,,Frontiers in Artificial Intelligence,,3,,,"Kritsis, Kosmas and Kylafi, Theatina and Kaliakatsos-Papakostas, Maximos A. and Pikrakis, Aggelos and Katsouros, V.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117895449&doi=10.3389%2Ffrai.2020.508727&partnerID=40&md5=39dad68c7eedc40b26aa08c9a5f4ba59,,,,"Jazz improvisation on a given lead sheet with chords is an interesting scenario for studying the behaviour of artificial agents when they collaborate with humans. Specifically in jazz improvisation, the role of the accompanist is crucial for reflecting the harmonic and metric characteristics of a jazz standard, while identifying in real-time the intentions of the soloist and adapt the accompanying performance parameters accordingly. This paper presents a study on a basic implementation of an artificial jazz accompanist, which provides accompanying chord voicings to a human soloist that is conditioned by the soloing input and the harmonic and metric information provided in a lead sheet chart. The model of the artificial agent includes a separate model for predicting the intentions of the human soloist, towards providing proper accompaniment to the human performer in real-time. Simple implementations of Recurrent Neural Networks are employed both for modeling the predictions of the artificial agent and for modeling the expectations of human intention. A publicly available dataset is modified with a probabilistic refinement process for including all the necessary information for the task at hand and test-case compositions on two jazz standards show the ability of the system to comply with the harmonic constraints within the chart. Furthermore, the system is indicated to be able to provide varying output with different soloing conditions, while there is no significant sacrifice of “musicality” in generated music, as shown in subjective evaluations. Some important limitations that need to be addressed for obtaining more informative results on the potential of the examined approach are also discussed. © 2021 Elsevier B.V., All rights reserved.","Cited by: 8; All Open Access; Gold Open Access; Green Open Access | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3",10.3389/frai.2020.508727,,,,,,,,
rayyan-394626831,Technology enhanced learning using humanoid robots,2021,,,Future Internet,,13,2,1 - 17,"Reforgiato Recupero, Diego",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100411257&doi=10.3390%2Ffi13020032&partnerID=40&md5=808b2faa167ed1e64e804a679984593f,,,,"In this paper we present a mixture of technologies tailored for e-learning related to the Deep Learning, Sentiment Analysis, and Semantic Web domains, which we have employed to show four different use cases that we have validated in the field of Human-Robot Interaction. The approach has been designed using Zora, a humanoid robot that can be easily extended with new software behaviors. The goal is to make the robot able to engage users through natural language for different tasks. Using our software the robot can (i) talk to the user and understand their sentiments through a dedicated Semantic Sentiment Analysis engine; (ii) answer to open-dialog natural language utterances by means of a Generative Conversational Agent; (iii) perform action commands leveraging a defined Robot Action ontology and open-dialog natural language utterances; and (iv) detect which objects the user is handing by using convolutional neural networks trained on a huge collection of annotated objects. Each module can be extended with more data and information and the overall architectural design is general, flexible, and scalable and can be expanded with other components, thus enriching the interaction with the human. Different applications within the e-learning domains are foreseen: The robot can either be a trainer and autonomously perform physical actions (e.g., in rehabilitation centers) or it can interact with the users (performing simple tests or even identifying emotions) according to the program developed by the teachers. © 2021 Elsevier B.V., All rights reserved.","Cited by: 5; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3",10.3390/fi13020032,Anthropomorphic robots; Application programs; Convolutional neural networks; Deep learning; E-lea...,,,,,,,
